id,product_barcode,product_name,quantity,expiry_date,received_date,supplier_ref,supplier_name,supplier_id,cost_price,status
2098,480057511015,Alaska Classic Evaporated Filled Milk 140ml,177,2026-01-29,2025-10-19 00:00:00,CPF-20251019-2098,Century Pacific Food Inc.,7,27.56,ACTIVE
2099,480198112000,Coke 500ml,39,2026-02-19,2025-10-20 00:00:00,PPP-20251020-2099,Pepsi-Cola Products Philippines,3,24.32,ACTIVE
2100,480864731007,Tang Orange 250g,196,2026-02-28,2025-10-20 00:00:00,U(R-20251020-2100,URC (Universal Robina Corporation),5,210.81,ACTIVE
2101,480002201028,Hunts Pork & Beans 100g Doy,161,2027-07-24,2025-10-20 00:00:00,DMP-20251020-2101,Del Monte Philippines Inc.,14,14.05,ACTIVE
2102,642321541122,Sisters Overnight Dry,194,2027-07-02,2025-10-20 00:00:00,P&G-20251020-2102,Procter & Gamble Philippines,9,113.51,ACTIVE
2103,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,185,2026-01-26,2025-10-21 00:00:00,NPI-20251021-2103,Nestle Philippines Inc.,4,8.11,ACTIVE
2104,489120804013,Oishi Prawn Crackers 60g,244,2025-12-17,2025-10-21 00:00:00,PSC-20251021-2104,Philippine Seven Corp (7-Eleven Dist.),15,16.76,ACTIVE
2105,480864702009,Eden Cheese 165g,74,2026-01-24,2025-10-21 00:00:00,AMC-20251021-2105,Alaska Milk Corporation,8,75.68,ACTIVE
2106,490243086729,Joy Dishwashing Liquid Lemon 475ml,11,2028-04-18,2025-10-21 00:00:00,UP-20251021-2106,Unilever Philippines,10,129.74,ACTIVE
2107,480198112005,Sprite 500ml,265,2026-06-16,2025-10-22 00:00:00,CBP-20251022-2107,Coca-Cola Beverages Philippines,2,24.33,ACTIVE
2108,480392525110,Pepsi 500ml,96,2026-08-22,2025-10-22 00:00:00,PPP-20251022-2108,Pepsi-Cola Products Philippines,3,21.63,ACTIVE
2109,480198112720,Royal Swakto 195ml (1 Case),18,2026-05-01,2025-10-22 00:00:00,SMC-20251022-2109,San Miguel Corporation,1,121.11,ACTIVE
2110,037000359562,Ariel With a Touch of Downy Freshness Powder,55,2026-11-26,2025-10-22 00:00:00,UP-20251022-2110,Unilever Philippines,10,643.38,ACTIVE
2111,480392515112,7-up 1.5L,229,2026-08-06,2025-10-23 00:00:00,PPP-20251023-2111,Pepsi-Cola Products Philippines,3,54.07,ACTIVE
2112,480392525114,Mountain Dew 500ml,123,2026-01-26,2025-10-24 00:00:00,SMC-20251024-2112,San Miguel Corporation,1,21.63,ACTIVE
2113,480198111607,Coke 1.5L,289,2026-05-08,2025-10-24 00:00:00,CBP-20251024-2113,Coca-Cola Beverages Philippines,2,58.4,ACTIVE
2114,480036141081,Nestle Bear Brand Fortified 33g,149,2026-03-24,2025-10-24 00:00:00,OST-20251024-2114,Oishi Snack Time,13,10.82,ACTIVE
2115,748485200019,555 Sardines in Tomato Sauce 155g,106,2026-12-29,2025-10-24 00:00:00,NI-20251024-2115,NutriAsia Inc.,11,23.79,ACTIVE
2116,480392515110,Pepsi 1.5L,78,2026-03-26,2025-10-25 00:00:00,SMC-20251025-2116,San Miguel Corporation,1,54.08,ACTIVE
2117,965412919731,Energen Cereal Milk Chocolate Drink 40g,75,2026-01-31,2025-10-25 00:00:00,PPP-20251025-2117,Pepsi-Cola Products Philippines,3,8.65,ACTIVE
2118,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,104,2027-06-08,2025-10-25 00:00:00,P&G-20251025-2118,Procter & Gamble Philippines,9,11.36,ACTIVE
2119,544900000099,Coca-Cola Mismo 295ml,295,2025-12-27,2025-10-26 00:00:00,CBP-20251026-2119,Coca-Cola Beverages Philippines,2,19.47,ACTIVE
2120,480198109722,Royal Tru Strawberry 1.5L,154,2026-06-17,2025-10-26 00:00:00,SMC-20251026-2120,San Miguel Corporation,1,58.42,ACTIVE
2121,480392513032,Mountain Dew 290ml (1 Case),23,2026-05-01,2025-10-26 00:00:00,CBP-20251026-2121,Coca-Cola Beverages Philippines,2,194.73,ACTIVE
2122,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,53,2026-03-05,2025-10-26 00:00:00,CPF-20251026-2122,Century Pacific Food Inc.,7,37.86,ACTIVE
2123,480374937310,Coke 1L (1 Case),18,2026-10-14,2025-10-27 00:00:00,PPP-20251027-2123,Pepsi-Cola Products Philippines,3,340.81,ACTIVE
2124,480611352020,Juicy Lemon 237 ml (1 Bundle),18,2026-09-02,2025-10-27 00:00:00,PPP-20251027-2124,Pepsi-Cola Products Philippines,3,137.41,ACTIVE
2125,893951811445,Hansel Mocha Sandwich,244,2026-06-22,2025-10-27 00:00:00,RGO-20251027-2125,Rebisco Group of Companies,12,58.42,ACTIVE
2126,672329634182,Whisper Cottony Soft Clean X-Long Overnight,48,2028-01-21,2025-10-27 00:00:00,PSC-20251027-2126,Philippine Seven Corp (7-Eleven Dist.),15,124.42,ACTIVE
2127,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,136,2026-04-20,2025-10-27 00:00:00,U(R-20251027-2127,URC (Universal Robina Corporation),5,11.9,ACTIVE
2128,480191198062,Royal Tru Orange 1.5L,76,2026-08-27,2025-10-28 00:00:00,PPP-20251028-2128,Pepsi-Cola Products Philippines,3,58.43,ACTIVE
2129,955600121722,Milo 22g Sachet,150,2026-04-18,2025-10-28 00:00:00,SMC-20251028-2129,San Miguel Corporation,1,11.36,ACTIVE
2130,642647382226,Sisters Night Plus Cottony Napkin,187,2027-08-15,2025-10-28 00:00:00,P&G-20251028-2130,Procter & Gamble Philippines,9,43.28,ACTIVE
2131,480535824701,Dari Creme Butter Milk 100g,182,2026-03-16,2025-10-29 00:00:00,NPI-20251029-2131,Nestle Philippines Inc.,4,40.04,ACTIVE
2132,480198112010,Royal Tru Orange 500ml,265,2026-10-08,2025-10-30 00:00:00,PPP-20251030-2132,Pepsi-Cola Products Philippines,3,24.35,ACTIVE
2133,480198118062,Sprite 1.5L,220,2026-05-11,2025-10-30 00:00:00,SMC-20251030-2133,San Miguel Corporation,1,58.44,ACTIVE
2134,480198112717,Coke Swakto 195ml (1 Case),22,2026-10-13,2025-10-30 00:00:00,CBP-20251030-2134,Coca-Cola Beverages Philippines,2,121.22,ACTIVE
2135,480198102719,Sprite Swakto 195ml (1 Case),7,2026-03-22,2025-10-30 00:00:00,CBP-20251030-2135,Coca-Cola Beverages Philippines,2,121.22,ACTIVE
2136,893921341445,San Sky Flakes Crackers Original 25g x 10s,85,2026-09-08,2025-10-30 00:00:00,RGO-20251030-2136,Rebisco Group of Companies,12,56.82,ACTIVE
2137,480392515116,Mirinda Orange 1.5L,222,2026-07-08,2025-10-31 00:00:00,CBP-20251031-2137,Coca-Cola Beverages Philippines,2,58.45,ACTIVE
2138,480732471900,Sprite 1L (1 Case),26,2026-01-18,2025-10-31 00:00:00,SMC-20251031-2138,San Miguel Corporation,1,340.96,ACTIVE
2139,480392515114,Mountain Dew 1.5L,35,2026-03-24,2025-11-02 00:00:00,SMC-20251102-2139,San Miguel Corporation,1,54.13,ACTIVE
2140,480198111664,Coke Zero 1.5L,175,2025-12-23,2025-11-02 00:00:00,SMC-20251102-2140,San Miguel Corporation,1,58.46,ACTIVE
2141,480864702009,Eden Cheese 165g,214,2026-03-16,2025-11-02 00:00:00,AMC-20251102-2141,Alaska Milk Corporation,8,75.79,ACTIVE
2142,000008586780,Datu Puti Patis 1L,224,2026-10-30,2025-11-02 00:00:00,NI-20251102-2142,NutriAsia Inc.,11,79.03,ACTIVE
2143,480088814685,Sunsilk Strong & Long 350ml,75,2026-12-07,2025-11-02 00:00:00,PSC-20251102-2143,Philippine Seven Corp (7-Eleven Dist.),15,146.16,ACTIVE
2144,480004784003,Zonrox Original Bleach 250ml,241,2027-09-27,2025-11-02 00:00:00,UP-20251102-2144,Unilever Philippines,10,36.81,ACTIVE
2145,480198112005,Sprite 500ml,284,2026-06-18,2025-11-03 00:00:00,SMC-20251103-2145,San Miguel Corporation,1,24.36,ACTIVE
2146,480198111696,Coke Light 1.5L,321,2026-03-08,2025-11-03 00:00:00,CBP-20251103-2146,Coca-Cola Beverages Philippines,2,63.34,ACTIVE
2147,480864731007,Tang Orange 250g,143,2026-03-31,2025-11-03 00:00:00,AMC-20251103-2147,Alaska Milk Corporation,8,211.14,ACTIVE
2148,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,133,2028-02-12,2025-11-03 00:00:00,UP-20251103-2148,Unilever Philippines,10,6.5,ACTIVE
2149,480392525114,Mountain Dew 500ml,172,2026-06-26,2025-11-04 00:00:00,SMC-20251104-2149,San Miguel Corporation,1,21.66,ACTIVE
2150,542353276241,Royal 1L (1 Case),22,2026-07-30,2025-11-04 00:00:00,SMC-20251104-2150,San Miguel Corporation,1,341.12,ACTIVE
2151,642611907726,Ajinomoto Seasoning Mix 50g,159,2026-06-11,2025-11-04 00:00:00,UP-20251104-2151,Unilever Philippines,10,12.45,ACTIVE
2152,037000359562,Ariel With a Touch of Downy Freshness Powder,139,2026-12-19,2025-11-04 00:00:00,P&G-20251104-2152,Procter & Gamble Philippines,9,644.33,ACTIVE
2153,480198111607,Coke 1.5L,286,2025-12-14,2025-11-05 00:00:00,CBP-20251105-2153,Coca-Cola Beverages Philippines,2,58.48,ACTIVE
2154,748485800035,Argentina Corned Beef 260g,257,2027-08-27,2025-11-05 00:00:00,NI-20251105-2154,NutriAsia Inc.,11,56.32,ACTIVE
2155,544900000099,Coca-Cola Mismo 295ml,308,2026-09-26,2025-11-06 00:00:00,PPP-20251106-2155,Pepsi-Cola Products Philippines,3,19.5,ACTIVE
2156,480198112000,Coke 500ml,163,2025-12-19,2025-11-06 00:00:00,CBP-20251106-2156,Coca-Cola Beverages Philippines,2,24.37,ACTIVE
2157,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,104,2026-02-01,2025-11-06 00:00:00,PPP-20251106-2157,Pepsi-Cola Products Philippines,3,8.12,ACTIVE
2158,748485200019,555 Sardines in Tomato Sauce 155g,143,2027-08-17,2025-11-06 00:00:00,CPF-20251106-2158,Century Pacific Food Inc.,7,23.83,ACTIVE
2159,490243086729,Joy Dishwashing Liquid Lemon 475ml,205,2028-09-05,2025-11-06 00:00:00,P&G-20251106-2159,Procter & Gamble Philippines,9,129.98,ACTIVE
2160,480057511015,Alaska Classic Evaporated Filled Milk 140ml,234,2026-04-12,2025-11-07 00:00:00,CPF-20251107-2160,Century Pacific Food Inc.,7,27.62,ACTIVE
2161,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,50,2026-04-30,2025-11-07 00:00:00,MNC-20251107-2161,Monde Nissin Corporation,6,11.92,ACTIVE
2162,480198112720,Royal Swakto 195ml (1 Case),16,2026-03-29,2025-11-08 00:00:00,CBP-20251108-2162,Coca-Cola Beverages Philippines,2,121.34,ACTIVE
2163,480392515112,7-up 1.5L,42,2025-12-10,2025-11-09 00:00:00,CBP-20251109-2163,Coca-Cola Beverages Philippines,2,54.18,ACTIVE
2164,480392513032,Mountain Dew 290ml (1 Case),35,2026-02-15,2025-11-09 00:00:00,SMC-20251109-2164,San Miguel Corporation,1,195.04,ACTIVE
2165,480002201028,Hunts Pork & Beans 100g Doy,184,2027-06-03,2025-11-09 00:00:00,CPF-20251109-2165,Century Pacific Food Inc.,7,14.09,ACTIVE
2166,642321541122,Sisters Overnight Dry,217,2028-08-13,2025-11-09 00:00:00,PSC-20251109-2166,Philippine Seven Corp (7-Eleven Dist.),15,113.77,ACTIVE
2167,672329634182,Whisper Cottony Soft Clean X-Long Overnight,98,2028-09-25,2025-11-09 00:00:00,UP-20251109-2167,Unilever Philippines,10,124.61,ACTIVE
2168,480392525110,Pepsi 500ml,352,2026-10-23,2025-11-10 00:00:00,CBP-20251110-2168,Coca-Cola Beverages Philippines,2,21.67,ACTIVE
2169,480392515116,Mirinda Orange 1.5L,332,2026-01-27,2025-11-11 00:00:00,PPP-20251111-2169,Pepsi-Cola Products Philippines,3,58.52,ACTIVE
2170,480374937310,Coke 1L (1 Case),10,2026-07-25,2025-11-11 00:00:00,CBP-20251111-2170,Coca-Cola Beverages Philippines,2,341.39,ACTIVE
2171,480611352020,Juicy Lemon 237 ml (1 Bundle),31,2026-01-12,2025-11-11 00:00:00,CBP-20251111-2171,Coca-Cola Beverages Philippines,2,137.64,ACTIVE
2172,489120804013,Oishi Prawn Crackers 60g,188,2026-03-10,2025-11-11 00:00:00,RGO-20251111-2172,Rebisco Group of Companies,12,16.8,ACTIVE
2173,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,42,2026-01-14,2025-11-11 00:00:00,AMC-20251111-2173,Alaska Milk Corporation,8,37.93,ACTIVE
2174,480191198062,Royal Tru Orange 1.5L,223,2026-01-23,2025-11-12 00:00:00,SMC-20251112-2174,San Miguel Corporation,1,58.53,ACTIVE
2175,480392515114,Mountain Dew 1.5L,327,2026-03-30,2025-11-13 00:00:00,SMC-20251113-2175,San Miguel Corporation,1,54.2,ACTIVE
2176,480392515110,Pepsi 1.5L,165,2026-05-05,2025-11-13 00:00:00,CBP-20251113-2176,Coca-Cola Beverages Philippines,2,54.2,ACTIVE
2177,480198109722,Royal Tru Strawberry 1.5L,378,2026-01-08,2025-11-13 00:00:00,SMC-20251113-2177,San Miguel Corporation,1,58.54,ACTIVE
2178,955600121722,Milo 22g Sachet,122,2026-02-13,2025-11-13 00:00:00,SMC-20251113-2178,San Miguel Corporation,1,11.38,ACTIVE
2179,893951811445,Hansel Mocha Sandwich,356,2026-02-27,2025-11-13 00:00:00,OST-20251113-2179,Oishi Snack Time,13,58.54,ACTIVE
2180,480036141081,Nestle Bear Brand Fortified 33g,107,2026-04-21,2025-11-14 00:00:00,PSC-20251114-2180,Philippine Seven Corp (7-Eleven Dist.),15,10.84,ACTIVE
2181,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,189,2028-01-13,2025-11-14 00:00:00,UP-20251114-2181,Unilever Philippines,10,11.38,ACTIVE
2182,480198118062,Sprite 1.5L,188,2025-12-25,2025-11-15 00:00:00,PPP-20251115-2182,Pepsi-Cola Products Philippines,3,58.55,ACTIVE
2183,965412919731,Energen Cereal Milk Chocolate Drink 40g,74,2026-02-15,2025-11-15 00:00:00,AMC-20251115-2183,Alaska Milk Corporation,8,8.67,ACTIVE
2184,000008586780,Datu Puti Patis 1L,167,2026-11-12,2025-11-15 00:00:00,UP-20251115-2184,Unilever Philippines,10,79.15,ACTIVE
2185,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,214,2028-08-10,2025-11-15 00:00:00,UP-20251115-2185,Unilever Philippines,10,6.51,ACTIVE
2186,480198111607,Coke 1.5L,305,2026-10-20,2025-11-16 00:00:00,SMC-20251116-2186,San Miguel Corporation,1,58.56,ACTIVE
2187,480732471900,Sprite 1L (1 Case),33,2026-10-03,2025-11-16 00:00:00,SMC-20251116-2187,San Miguel Corporation,1,341.58,ACTIVE
2188,642611907726,Ajinomoto Seasoning Mix 50g,78,2026-10-29,2025-11-16 00:00:00,DMP-20251116-2188,Del Monte Philippines Inc.,14,12.47,ACTIVE
2189,480392525114,Mountain Dew 500ml,24,2026-05-05,2025-11-17 00:00:00,CBP-20251117-2189,Coca-Cola Beverages Philippines,2,21.69,ACTIVE
2190,542353276241,Royal 1L (1 Case),33,2026-10-13,2025-11-17 00:00:00,CBP-20251117-2190,Coca-Cola Beverages Philippines,2,341.62,ACTIVE
2191,480004784003,Zonrox Original Bleach 250ml,237,2028-01-12,2025-11-17 00:00:00,P&G-20251117-2191,Procter & Gamble Philippines,9,36.87,ACTIVE
2192,748485800035,Argentina Corned Beef 260g,145,2027-10-03,2025-11-18 00:00:00,CPF-20251118-2192,Century Pacific Food Inc.,7,56.4,ACTIVE
2193,480057511015,Alaska Classic Evaporated Filled Milk 140ml,143,2026-05-13,2025-11-18 00:00:00,AMC-20251118-2193,Alaska Milk Corporation,8,27.66,ACTIVE
2194,480535824701,Dari Creme Butter Milk 100g,232,2026-03-16,2025-11-18 00:00:00,CPF-20251118-2194,Century Pacific Food Inc.,7,40.13,ACTIVE
2195,642647382226,Sisters Night Plus Cottony Napkin,59,2027-07-23,2025-11-18 00:00:00,UP-20251118-2195,Unilever Philippines,10,43.39,ACTIVE
2196,480198112010,Royal Tru Orange 500ml,74,2026-10-27,2025-11-19 00:00:00,CBP-20251119-2196,Coca-Cola Beverages Philippines,2,24.41,ACTIVE
2197,480198112717,Coke Swakto 195ml (1 Case),31,2026-07-15,2025-11-19 00:00:00,PPP-20251119-2197,Pepsi-Cola Products Philippines,3,121.49,ACTIVE
2198,480198102719,Sprite Swakto 195ml (1 Case),16,2026-08-09,2025-11-19 00:00:00,CBP-20251119-2198,Coca-Cola Beverages Philippines,2,121.49,ACTIVE
2199,480864731007,Tang Orange 250g,150,2026-03-16,2025-11-19 00:00:00,SMC-20251119-2199,San Miguel Corporation,1,211.53,ACTIVE
2200,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,113,2026-04-19,2025-11-19 00:00:00,OST-20251119-2200,Oishi Snack Time,13,8.14,ACTIVE
2201,893921341445,San Sky Flakes Crackers Original 25g x 10s,300,2026-05-24,2025-11-19 00:00:00,MNC-20251119-2201,Monde Nissin Corporation,6,56.95,ACTIVE
2202,480198111696,Coke Light 1.5L,297,2026-11-01,2025-11-20 00:00:00,CBP-20251120-2202,Coca-Cola Beverages Philippines,2,63.47,ACTIVE
2203,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,286,2026-07-07,2025-11-20 00:00:00,U(R-20251120-2203,URC (Universal Robina Corporation),5,11.93,ACTIVE
2204,480198112005,Sprite 500ml,180,2026-11-17,2025-11-21 00:00:00,PPP-20251121-2204,Pepsi-Cola Products Philippines,3,24.41,ACTIVE
2205,480392525110,Pepsi 500ml,370,2026-06-25,2025-11-21 00:00:00,CBP-20251121-2205,Coca-Cola Beverages Philippines,2,21.7,ACTIVE
2206,748485200019,555 Sardines in Tomato Sauce 155g,18,2027-04-20,2025-11-21 00:00:00,NI-20251121-2206,NutriAsia Inc.,11,23.87,ACTIVE
2207,480198111664,Coke Zero 1.5L,358,2026-01-23,2025-11-22 00:00:00,SMC-20251122-2207,San Miguel Corporation,1,58.6,ACTIVE
2208,480198112720,Royal Swakto 195ml (1 Case),18,2026-05-13,2025-11-22 00:00:00,SMC-20251122-2208,San Miguel Corporation,1,121.53,ACTIVE
2209,480864702009,Eden Cheese 165g,163,2026-05-13,2025-11-22 00:00:00,AMC-20251122-2209,Alaska Milk Corporation,8,75.96,ACTIVE
2210,480088814685,Sunsilk Strong & Long 350ml,136,2028-08-14,2025-11-22 00:00:00,UP-20251122-2210,Unilever Philippines,10,146.49,ACTIVE
2211,037000359562,Ariel With a Touch of Downy Freshness Powder,59,2028-01-16,2025-11-22 00:00:00,UP-20251122-2211,Unilever Philippines,10,645.65,ACTIVE
2212,642321541122,Sisters Overnight Dry,32,2027-07-10,2025-11-24 00:00:00,P&G-20251124-2212,Procter & Gamble Philippines,9,113.96,ACTIVE
2213,544900000099,Coca-Cola Mismo 295ml,340,2026-04-20,2025-11-25 00:00:00,PPP-20251125-2213,Pepsi-Cola Products Philippines,3,19.54,ACTIVE
2214,480198112000,Coke 500ml,98,2026-10-11,2025-11-26 00:00:00,CBP-20251126-2214,Coca-Cola Beverages Philippines,2,24.43,ACTIVE
2215,480392515114,Mountain Dew 1.5L,327,2026-11-13,2025-11-26 00:00:00,CBP-20251126-2215,Coca-Cola Beverages Philippines,2,54.28,ACTIVE
2216,480002201028,Hunts Pork & Beans 100g Doy,53,2027-10-04,2025-11-26 00:00:00,DMP-20251126-2216,Del Monte Philippines Inc.,14,14.11,ACTIVE
2217,672329634182,Whisper Cottony Soft Clean X-Long Overnight,174,2028-01-10,2025-11-26 00:00:00,UP-20251126-2217,Unilever Philippines,10,124.85,ACTIVE
2218,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,16,2027-03-29,2025-11-26 00:00:00,UP-20251126-2218,Unilever Philippines,10,6.51,ACTIVE
2219,490243086729,Joy Dishwashing Liquid Lemon 475ml,117,2027-12-30,2025-11-26 00:00:00,UP-20251126-2219,Unilever Philippines,10,130.28,ACTIVE
2220,480198111607,Coke 1.5L,367,2026-02-26,2025-11-27 00:00:00,CBP-20251127-2220,Coca-Cola Beverages Philippines,2,58.63,ACTIVE
2221,480198118062,Sprite 1.5L,245,2026-05-06,2025-11-27 00:00:00,CBP-20251127-2221,Coca-Cola Beverages Philippines,2,58.63,ACTIVE
2222,480191198062,Royal Tru Orange 1.5L,269,2026-10-15,2025-11-27 00:00:00,SMC-20251127-2222,San Miguel Corporation,1,58.63,ACTIVE
2223,480374937310,Coke 1L (1 Case),11,2026-09-06,2025-11-27 00:00:00,CBP-20251127-2223,Coca-Cola Beverages Philippines,2,342.01,ACTIVE
2224,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,54,2028-02-13,2025-11-27 00:00:00,UP-20251127-2224,Unilever Philippines,10,11.4,ACTIVE
2225,480392515110,Pepsi 1.5L,137,2026-08-09,2025-11-28 00:00:00,CBP-20251128-2225,Coca-Cola Beverages Philippines,2,54.29,ACTIVE
2226,480611352020,Juicy Lemon 237 ml (1 Bundle),14,2026-03-25,2025-11-28 00:00:00,SMC-20251128-2226,San Miguel Corporation,1,137.91,ACTIVE
2227,480036141081,Nestle Bear Brand Fortified 33g,93,2026-04-05,2025-11-28 00:00:00,PSC-20251128-2227,Philippine Seven Corp (7-Eleven Dist.),15,10.86,ACTIVE
2228,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,127,2026-02-03,2025-11-28 00:00:00,CPF-20251128-2228,Century Pacific Food Inc.,7,38.01,ACTIVE
2229,480392515112,7-up 1.5L,58,2026-07-18,2025-11-29 00:00:00,CBP-20251129-2229,Coca-Cola Beverages Philippines,2,54.3,ACTIVE
2230,480392513032,Mountain Dew 290ml (1 Case),10,2026-05-30,2025-11-29 00:00:00,SMC-20251129-2230,San Miguel Corporation,1,195.48,ACTIVE
2231,893951811445,Hansel Mocha Sandwich,304,2026-06-19,2025-11-29 00:00:00,RGO-20251129-2231,Rebisco Group of Companies,12,58.64,ACTIVE
2232,480392515116,Mirinda Orange 1.5L,219,2026-06-10,2025-11-30 00:00:00,SMC-20251130-2232,San Miguel Corporation,1,58.65,ACTIVE
2233,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,167,2026-02-13,2025-11-30 00:00:00,CBP-20251130-2233,Coca-Cola Beverages Philippines,2,8.15,ACTIVE
2234,955600121722,Milo 22g Sachet,165,2026-02-19,2025-12-01 00:00:00,U(R-20251201-2234,URC (Universal Robina Corporation),5,11.41,ACTIVE
2235,480392525114,Mountain Dew 500ml,199,2026-06-30,2025-12-02 00:00:00,CBP-20251202-2235,Coca-Cola Beverages Philippines,2,21.73,ACTIVE
2236,480198109722,Royal Tru Strawberry 1.5L,201,2026-01-23,2025-12-02 00:00:00,CBP-20251202-2236,Coca-Cola Beverages Philippines,2,58.66,ACTIVE
2237,965412919731,Energen Cereal Milk Chocolate Drink 40g,118,2026-04-26,2025-12-02 00:00:00,AMC-20251202-2237,Alaska Milk Corporation,8,8.69,ACTIVE
2238,489120804013,Oishi Prawn Crackers 60g,158,2026-09-24,2025-12-02 00:00:00,U(R-20251202-2238,URC (Universal Robina Corporation),5,16.84,ACTIVE
2239,480392525110,Pepsi 500ml,93,2026-05-06,2025-12-03 00:00:00,SMC-20251203-2239,San Miguel Corporation,1,21.73,ACTIVE
2240,480732471900,Sprite 1L (1 Case),32,2026-02-12,2025-12-03 00:00:00,PPP-20251203-2240,Pepsi-Cola Products Philippines,3,342.24,ACTIVE
2241,642611907726,Ajinomoto Seasoning Mix 50g,313,2026-09-05,2025-12-03 00:00:00,NI-20251203-2241,NutriAsia Inc.,11,12.49,ACTIVE
2242,642647382226,Sisters Night Plus Cottony Napkin,316,2026-12-24,2025-12-03 00:00:00,PSC-20251203-2242,Philippine Seven Corp (7-Eleven Dist.),15,43.46,ACTIVE
2243,480198112010,Royal Tru Orange 500ml,469,2026-03-08,2025-12-04 00:00:00,CBP-20251204-2243,Coca-Cola Beverages Philippines,2,24.45,ACTIVE
2244,542353276241,Royal 1L (1 Case),37,2026-04-28,2025-12-04 00:00:00,CBP-20251204-2244,Coca-Cola Beverages Philippines,2,342.28,ACTIVE
2245,480198112717,Coke Swakto 195ml (1 Case),48,2026-05-04,2025-12-05 00:00:00,SMC-20251205-2245,San Miguel Corporation,1,121.71,ACTIVE
2246,480198112720,Royal Swakto 195ml (1 Case),21,2026-07-04,2025-12-05 00:00:00,SMC-20251205-2246,San Miguel Corporation,1,121.71,ACTIVE
2247,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,358,2026-05-01,2025-12-05 00:00:00,MNC-20251205-2247,Monde Nissin Corporation,6,11.95,ACTIVE
2248,893921341445,San Sky Flakes Crackers Original 25g x 10s,163,2026-02-20,2025-12-06 00:00:00,U(R-20251206-2248,URC (Universal Robina Corporation),5,57.06,ACTIVE
2249,748485800035,Argentina Corned Beef 260g,234,2027-07-25,2025-12-06 00:00:00,CPF-20251206-2249,Century Pacific Food Inc.,7,56.52,ACTIVE
2250,000008586780,Datu Puti Patis 1L,153,2026-06-15,2025-12-06 00:00:00,NI-20251206-2250,NutriAsia Inc.,11,79.34,ACTIVE
2251,642321541122,Sisters Overnight Dry,145,2028-10-09,2025-12-06 00:00:00,UP-20251206-2251,Unilever Philippines,10,114.12,ACTIVE
2252,480004784003,Zonrox Original Bleach 250ml,181,2028-10-29,2025-12-06 00:00:00,UP-20251206-2252,Unilever Philippines,10,36.95,ACTIVE
2253,480002201028,Hunts Pork & Beans 100g Doy,282,2027-05-08,2025-12-07 00:00:00,CPF-20251207-2253,Century Pacific Food Inc.,7,14.13,ACTIVE
2254,480198112005,Sprite 500ml,97,2026-12-02,2025-12-08 00:00:00,PPP-20251208-2254,Pepsi-Cola Products Philippines,3,24.46,ACTIVE
